"","siteID","HOR.VER","name","description","start","end","referenceName","referenceDescription","referenceStart","referenceEnd","xOffset","yOffset","zOffset","pitch","roll","azimuth","referenceLatitude","referenceLongitude","referenceElevation","publicationDate"
"222","DSNY","001.507","CFGLOC106128","Disney Soil Temp Profile SP1, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100336","Disney Soil Plot, SP1","2010-01-01T00:00:00Z","",3.17,0.12,-1.06,0.7,0,100,28.125035,-81.435892,19.75,"20200818T091508Z"
"223","DSNY","001.508","CFGLOC106130","Disney Soil Temp Profile SP1, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100336","Disney Soil Plot, SP1","2010-01-01T00:00:00Z","",3.17,0.12,-1.66,0.7,0,100,28.125035,-81.435892,19.75,"20200818T091508Z"
"224","DSNY","001.509","CFGLOC106132","Disney Soil Temp Profile SP1, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100336","Disney Soil Plot, SP1","2010-01-01T00:00:00Z","",3.17,0.12,-1.96,0.7,0,100,28.125035,-81.435892,19.75,"20200818T091508Z"
"225","DSNY","002.501","CFGLOC106143","Disney Soil Temp Profile SP2, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-0.02,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"226","DSNY","002.502","CFGLOC106145","Disney Soil Temp Profile SP2, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-0.06,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"227","DSNY","002.503","CFGLOC106147","Disney Soil Temp Profile SP2, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-0.16,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"228","DSNY","002.504","CFGLOC106149","Disney Soil Temp Profile SP2, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-0.26,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"229","DSNY","002.505","CFGLOC106151","Disney Soil Temp Profile SP2, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-0.36,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"230","DSNY","002.506","CFGLOC106153","Disney Soil Temp Profile SP2, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-0.56,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"231","DSNY","002.507","CFGLOC106155","Disney Soil Temp Profile SP2, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-1.06,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"232","DSNY","002.508","CFGLOC106157","Disney Soil Temp Profile SP2, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-1.66,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"233","DSNY","002.509","CFGLOC106159","Disney Soil Temp Profile SP2, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL106133","Disney Soil Plot, SP2","2010-01-01T00:00:00Z","",2.82,0.02,-1.96,0.5,0,90,28.125079,-81.435437,19.78,"20200818T091508Z"
"234","DSNY","003.501","CFGLOC106169","Disney Soil Temp Profile SP3, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-0.02,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"235","DSNY","003.502","CFGLOC106171","Disney Soil Temp Profile SP3, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-0.06,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"236","DSNY","003.503","CFGLOC106173","Disney Soil Temp Profile SP3, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-0.16,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"237","DSNY","003.504","CFGLOC106175","Disney Soil Temp Profile SP3, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-0.26,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"238","DSNY","003.505","CFGLOC106177","Disney Soil Temp Profile SP3, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-0.36,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"239","DSNY","003.506","CFGLOC106179","Disney Soil Temp Profile SP3, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-0.56,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"240","DSNY","003.507","CFGLOC106181","Disney Soil Temp Profile SP3, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-1.06,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"241","DSNY","003.508","CFGLOC106183","Disney Soil Temp Profile SP3, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-1.66,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"242","DSNY","003.509","CFGLOC106185","Disney Soil Temp Profile SP3, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100337","Disney Soil Plot, SP3","2010-01-01T00:00:00Z","",3.12,0.15,-1.96,0.4,0,292,28.12512,-81.434982,19.88,"20200818T091508Z"
"243","DSNY","004.501","CFGLOC106196","Disney Soil Temp Profile SP4, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-0.02,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"244","DSNY","004.502","CFGLOC106198","Disney Soil Temp Profile SP4, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-0.06,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"245","DSNY","004.503","CFGLOC106200","Disney Soil Temp Profile SP4, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-0.16,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"246","DSNY","004.504","CFGLOC106202","Disney Soil Temp Profile SP4, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-0.26,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"247","DSNY","004.505","CFGLOC106204","Disney Soil Temp Profile SP4, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-0.36,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"248","DSNY","004.506","CFGLOC106206","Disney Soil Temp Profile SP4, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-0.56,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"249","DSNY","004.507","CFGLOC106208","Disney Soil Temp Profile SP4, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-1.06,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"250","DSNY","004.508","CFGLOC106210","Disney Soil Temp Profile SP4, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-1.66,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"251","DSNY","004.509","CFGLOC106212","Disney Soil Temp Profile SP4, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL106186","Disney Soil Plot, SP4","2010-01-01T00:00:00Z","",3.48,0.03,-1.96,1.3,0,40,28.125167,-81.434527,19.92,"20200818T091508Z"
"252","DSNY","005.501","CFGLOC106223","Disney Soil Temp Profile SP5, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-0.02,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"253","DSNY","005.502","CFGLOC106225","Disney Soil Temp Profile SP5, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-0.06,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"254","DSNY","005.503","CFGLOC106227","Disney Soil Temp Profile SP5, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-0.16,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"255","DSNY","005.504","CFGLOC106229","Disney Soil Temp Profile SP5, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-0.26,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"256","DSNY","005.505","CFGLOC106231","Disney Soil Temp Profile SP5, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-0.36,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"257","DSNY","005.506","CFGLOC106233","Disney Soil Temp Profile SP5, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-0.56,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"258","DSNY","005.507","CFGLOC106235","Disney Soil Temp Profile SP5, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-1.06,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"259","DSNY","005.508","CFGLOC106237","Disney Soil Temp Profile SP5, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-1.66,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"260","DSNY","005.509","CFGLOC106239","Disney Soil Temp Profile SP5, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100338","Disney Soil Plot, SP5","2010-01-01T00:00:00Z","",2.88,0.14,-1.96,2,0,18,28.125211,-81.434071,19.98,"20200818T091508Z"
"261","OSBS","001.501","CFGLOC102750","Ordway-Swisher Soil Temp Profile SP1, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-0.02,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"262","OSBS","001.502","CFGLOC102752","Ordway-Swisher Soil Temp Profile SP1, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-0.06,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"263","OSBS","001.503","CFGLOC102754","Ordway-Swisher Soil Temp Profile SP1, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-0.16,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"264","OSBS","001.504","CFGLOC102756","Ordway-Swisher Soil Temp Profile SP1, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-0.26,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"265","OSBS","001.505","CFGLOC102758","Ordway-Swisher Soil Temp Profile SP1, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-0.56,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"266","OSBS","001.506","CFGLOC102760","Ordway-Swisher Soil Temp Profile SP1, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-0.76,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"267","OSBS","001.507","CFGLOC102762","Ordway-Swisher Soil Temp Profile SP1, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-0.96,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"268","OSBS","001.508","CFGLOC102764","Ordway-Swisher Soil Temp Profile SP1, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-1.56,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"269","OSBS","001.509","CFGLOC102766","Ordway-Swisher Soil Temp Profile SP1, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100083","Ordway-Swisher Soil Plot, SP1","2010-01-01T00:00:00Z","",2.98,0.15,-1.96,0,0,0,29.689376,-81.993242,47.32,"20200818T121942Z"
"270","OSBS","002.501","CFGLOC102777","Ordway-Swisher Soil Temp Profile SP2, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-0.02,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"271","OSBS","002.502","CFGLOC102779","Ordway-Swisher Soil Temp Profile SP2, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-0.06,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"272","OSBS","002.503","CFGLOC102781","Ordway-Swisher Soil Temp Profile SP2, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-0.16,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"273","OSBS","002.504","CFGLOC102783","Ordway-Swisher Soil Temp Profile SP2, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-0.26,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"274","OSBS","002.505","CFGLOC102785","Ordway-Swisher Soil Temp Profile SP2, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-0.56,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"275","OSBS","002.506","CFGLOC102787","Ordway-Swisher Soil Temp Profile SP2, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-0.76,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"276","OSBS","002.507","CFGLOC102789","Ordway-Swisher Soil Temp Profile SP2, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-0.96,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"277","OSBS","002.508","CFGLOC102791","Ordway-Swisher Soil Temp Profile SP2, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-1.56,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"278","OSBS","002.509","CFGLOC102793","Ordway-Swisher Soil Temp Profile SP2, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL102767","Ordway-Swisher Soil Plot, SP2","2010-01-01T00:00:00Z","",3,0.17,-1.96,0,0,0,29.689478,-81.992954,48.09,"20200818T121942Z"
"279","OSBS","003.501","CFGLOC102804","Ordway-Swisher Soil Temp Profile SP3, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-0.02,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"280","OSBS","003.502","CFGLOC102806","Ordway-Swisher Soil Temp Profile SP3, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-0.06,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"281","OSBS","003.503","CFGLOC102808","Ordway-Swisher Soil Temp Profile SP3, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-0.16,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"282","OSBS","003.504","CFGLOC102810","Ordway-Swisher Soil Temp Profile SP3, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-0.26,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"283","OSBS","003.505","CFGLOC102812","Ordway-Swisher Soil Temp Profile SP3, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-0.56,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"284","OSBS","003.506","CFGLOC102814","Ordway-Swisher Soil Temp Profile SP3, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-0.76,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"285","OSBS","003.507","CFGLOC102816","Ordway-Swisher Soil Temp Profile SP3, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-0.96,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"286","OSBS","003.508","CFGLOC102818","Ordway-Swisher Soil Temp Profile SP3, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-1.56,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"287","OSBS","003.509","CFGLOC102820","Ordway-Swisher Soil Temp Profile SP3, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100084","Ordway-Swisher Soil Plot, SP3","2010-01-01T00:00:00Z","",2.97,0.15,-1.96,0,0,0,29.689581,-81.992666,48.35,"20200818T121942Z"
"288","OSBS","004.501","CFGLOC102831","Ordway-Swisher Soil Temp Profile SP4, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-0.02,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"289","OSBS","004.502","CFGLOC102833","Ordway-Swisher Soil Temp Profile SP4, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-0.06,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"290","OSBS","004.503","CFGLOC102835","Ordway-Swisher Soil Temp Profile SP4, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-0.16,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"291","OSBS","004.504","CFGLOC102837","Ordway-Swisher Soil Temp Profile SP4, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-0.26,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"292","OSBS","004.505","CFGLOC102839","Ordway-Swisher Soil Temp Profile SP4, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-0.56,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"293","OSBS","004.506","CFGLOC102841","Ordway-Swisher Soil Temp Profile SP4, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-0.76,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"294","OSBS","004.507","CFGLOC102843","Ordway-Swisher Soil Temp Profile SP4, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-0.96,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"295","OSBS","004.508","CFGLOC102845","Ordway-Swisher Soil Temp Profile SP4, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-1.56,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"296","OSBS","004.509","CFGLOC102847","Ordway-Swisher Soil Temp Profile SP4, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL102821","Ordway-Swisher Soil Plot, SP4","2010-01-01T00:00:00Z","",3.1,0.18,-1.96,0,0,0,29.689683,-81.99238,48.47,"20200818T121942Z"
"297","OSBS","005.501","CFGLOC102858","Ordway-Swisher Soil Temp Profile SP5, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-0.02,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"298","OSBS","005.502","CFGLOC102860","Ordway-Swisher Soil Temp Profile SP5, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-0.06,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"299","OSBS","005.503","CFGLOC102862","Ordway-Swisher Soil Temp Profile SP5, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-0.16,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"300","OSBS","005.504","CFGLOC102864","Ordway-Swisher Soil Temp Profile SP5, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-0.26,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"301","OSBS","005.505","CFGLOC102866","Ordway-Swisher Soil Temp Profile SP5, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-0.56,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"302","OSBS","005.506","CFGLOC102868","Ordway-Swisher Soil Temp Profile SP5, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-0.76,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"303","OSBS","005.507","CFGLOC102870","Ordway-Swisher Soil Temp Profile SP5, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-0.96,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"304","OSBS","005.508","CFGLOC102872","Ordway-Swisher Soil Temp Profile SP5, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-1.56,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"305","OSBS","005.509","CFGLOC102874","Ordway-Swisher Soil Temp Profile SP5, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100085","Ordway-Swisher Soil Plot, SP5","2010-01-01T00:00:00Z","",2.98,0.14,-1.96,0,0,0,29.689785,-81.992093,48.55,"20200818T121942Z"
"306","STEI","001.501","CFGLOC105492","Steigerwaldt Soil Temp Profile SP1, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL105479","Steigerwaldt Soil Plot, SP1","2010-01-01T00:00:00Z","",3.1,0.14,-0.01,1.8,0,294,45.508803,-89.586554,476.2,"20200818T092320Z"
"307","STEI","001.502","CFGLOC105494","Steigerwaldt Soil Temp Profile SP1, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL105479","Steigerwaldt Soil Plot, SP1","2010-01-01T00:00:00Z","",3.1,0.14,-0.05,1.8,0,294,45.508803,-89.586554,476.2,"20200818T092320Z"
"308","STEI","001.503","CFGLOC105496","Steigerwaldt Soil Temp Profile SP1, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL105479","Steigerwaldt Soil Plot, SP1","2010-01-01T00:00:00Z","",3.1,0.14,-0.15,1.8,0,294,45.508803,-89.586554,476.2,"20200818T092320Z"
"309","STEI","001.504","CFGLOC105498","Steigerwaldt Soil Temp Profile SP1, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL105479","Steigerwaldt Soil Plot, SP1","2010-01-01T00:00:00Z","",3.1,0.14,-0.25,1.8,0,294,45.508803,-89.586554,476.2,"20200818T092320Z"
"310","STEI","001.505","CFGLOC105500","Steigerwaldt Soil Temp Profile SP1, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL105479","Steigerwaldt Soil Plot, SP1","2010-01-01T00:00:00Z","",3.1,0.14,-0.45,1.8,0,294,45.508803,-89.586554,476.2,"20200818T092320Z"
"311","STEI","001.506","CFGLOC105502","Steigerwaldt Soil Temp Profile SP1, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL105479","Steigerwaldt Soil Plot, SP1","2010-01-01T00:00:00Z","",3.1,0.14,-0.65,1.8,0,294,45.508803,-89.586554,476.2,"20200818T092320Z"
"312","STEI","001.507","CFGLOC105504","Steigerwaldt Soil Temp Profile SP1, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL105479","Steigerwaldt Soil Plot, SP1","2010-01-01T00:00:00Z","",3.1,0.14,-0.95,1.8,0,294,45.508803,-89.586554,476.2,"20200818T092320Z"
